run_id,model_id,quant,suite,repair,git_ref,verdict_source,task_id,passed,failure_tags,steps,total_tokens,trajectory_success,interface_variant,seed,temperature,tier
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_004,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_004_arith,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_005,1,,5,9288,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_005_arith,0,wrong_final_answer,5,9288,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_006,1,,6,10690,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_007,1,,6,10752,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_008,0,wrong_tool_order,5,6972,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_009,1,,6,10575,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_010,1,,6,10696,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_011,1,,6,9612,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_012,1,,7,14076,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_013,0,final_answer_missing;schema_violation;wrong_tool_order,10,18539,0,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q5_repair,bielik-11b-v3,Q5_K_M,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_014,1,,6,10707,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_001,1,,2,2292,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_002,1,,3,3509,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_003,1,,2,2182,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_004a,1,,2,2204,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_004b,1,,3,3494,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_005,1,,2,2260,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_006,1,,3,3648,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_007,1,,2,2194,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_008,1,,3,3619,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_009a,1,,3,3501,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_009b,1,,2,2298,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_010,1,,1,1177,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_011,1,,2,2422,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_012,1,,2,2226,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,adv_013,1,,4,5125,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L0_a,0,unexpected_tool_call,3,3642,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L0_b,0,unexpected_tool_call;wrong_final_answer,3,3643,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L0_c,0,unexpected_tool_call;wrong_final_answer,3,3643,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L1_a,0,final_answer_missing;schema_violation,8,12833,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L1_b,0,final_answer_missing;schema_violation,8,12856,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L1_c,1,,4,5247,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L2_a,0,wrong_final_answer;wrong_tool_order,2,2537,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L2_b,0,final_answer_missing;schema_violation,8,12221,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L2_c,0,wrong_tool_order,2,2541,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L3_a,1,,6,8843,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L3_b,1,,6,8839,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_arith_L3_c,1,,6,8885,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_001,1,,6,8843,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_001_arith,1,,6,8843,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_002,1,,8,12717,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_003,1,,3,3509,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_004,1,,6,8839,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_004_arith,1,,6,8839,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_005,1,,6,8885,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_005_arith,1,,6,8885,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_006,1,,3,3508,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_006_arith,1,,3,3508,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_007,1,,6,8818,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_007_arith,1,,6,8818,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_008,1,,6,9292,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_009,0,unknown_action;wrong_tool_order,8,13532,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_010,1,,6,8790,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_010_arith,1,,6,8790,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_011,1,,3,3496,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_012,1,,3,3645,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_013,1,,3,3528,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_014,1,,3,3685,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_015,1,,3,3528,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_016,1,,3,3658,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_001,1,,5,7573,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_001_arith,1,,5,7573,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_002,1,,3,3471,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_003,1,,5,7510,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_003_arith,0,wrong_final_answer,5,7510,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_004,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_004_arith,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_005,1,,5,7567,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_005_arith,1,,5,7567,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_006,1,,6,9616,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_007,1,,6,10761,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_008,1,,5,7928,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_009,1,,6,10845,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_010,1,,6,10686,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_011,1,,6,9610,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_012,1,,7,11945,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_013,0,unknown_action;wrong_final_answer;wrong_tool_order,6,8415,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_no_repair,bielik-11b-v3,Q6_K,main67,off,a023c3b,eval.smoke.evaluate,v3_chain_en_014,1,,6,9734,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_001,1,,2,2292,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_002,1,,3,3509,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_003,1,,2,2182,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_004a,1,,2,2204,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_004b,1,,3,3494,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_005,1,,2,2260,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_006,1,,3,3648,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_007,1,,2,2194,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_008,1,,3,3619,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_009a,1,,3,3501,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_009b,1,,2,2298,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_010,1,,1,1177,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_011,1,,2,2422,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_012,1,,2,2226,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,adv_013,1,,4,5125,1,PL_EN,42,0.0,easy
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_a,0,unexpected_tool_call,3,3642,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_b,0,unexpected_tool_call;wrong_final_answer,3,3643,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L0_c,0,unexpected_tool_call;wrong_final_answer,3,3643,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L1_a,0,final_answer_missing;schema_violation,8,12833,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L1_b,0,final_answer_missing;schema_violation,8,12856,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L1_c,1,,4,5247,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L2_a,0,wrong_final_answer;wrong_tool_order,2,2537,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L2_b,0,final_answer_missing;schema_violation,8,12221,0,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L2_c,0,wrong_tool_order,2,2541,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L3_a,1,,6,8843,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L3_b,1,,6,8839,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_arith_L3_c,1,,6,8885,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_001,1,,6,8843,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_001_arith,1,,6,8843,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_002,1,,8,12717,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_003,1,,3,3509,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_004,1,,6,8839,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_004_arith,1,,6,8839,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_005,1,,6,8885,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_005_arith,1,,6,8885,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_006,1,,3,3508,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_006_arith,1,,3,3508,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_007,1,,6,8818,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_007_arith,1,,6,8818,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_008,1,,6,9292,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_009,1,,6,10212,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_010,1,,6,8790,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_010_arith,1,,6,8790,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_011,1,,3,3496,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_012,1,,3,3645,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_013,1,,3,3528,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_014,1,,3,3685,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_015,1,,3,3528,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_016,1,,3,3658,1,PL_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_001,1,,5,7573,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_001_arith,1,,5,7573,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_002,1,,3,3471,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_003,1,,5,7510,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_003_arith,0,wrong_final_answer,5,7510,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_004,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_004_arith,1,,3,3451,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_005,1,,5,7567,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_005_arith,1,,5,7567,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_006,1,,6,9616,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_007,1,,6,10761,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_008,1,,5,7928,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_009,1,,6,10845,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_010,1,,6,10686,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_011,1,,6,9610,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_012,1,,7,11945,1,EN_EN,42,0.0,hard
v3_11b_2026-06-18__q6_repair,bielik-11b-v3,Q6_K,main67,on,a023c3b,eval.smoke.evaluate,v3_chain_en_013,0,wrong_final_answer,6,8716,1,EN_EN,42,0.0,hard
